AÑO,INEGI,ENTIDAD,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2012,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",14,9,12,5,7,18,12,8,9,12,13,21
2012,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,62,54,64,28,35,38,41,33,49,56,73,48
2012,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,12,12,4,5,4,4,2,1,9,3,1,7
2012,11,GUANAJUATO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,19,13,21,19,14,22,24,17,23,15,8,17
2012,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,1,0,0,1,1,0,0,0,0,0
2012,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,1,0,0,0,2,0,1,1,0,0
2012,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2012,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,31,59,16,11,11,9,7,3,5,2,5,11
2012,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2012,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,44,52,48,34,58,43,38,31,11,7,11,8
2012,12,GUERRERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,3,5,9,4,1,1,0,1,1,0,2,1
2012,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,22,10,11,4,4,9,6,3,4,2,16,14
2012,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,4,10,8,4,7,3,1,11,7,2,1,2
2012,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,1,6,2,5,0,0,0,0,1,1,2
2012,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,6,4,73,18,25,35,22,6,3,5,2,0
2012,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,3,1,6,2,0,0,0,0,0,1,1,0
2012,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",3,3,8,9,1,1,4,3,3,2,1,1
2012,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,16,14,16,10,6,20,19,14,17,7,12,7
2012,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,2,3,2,5,3,3,2,5,2,3,1,6
2012,12,GUERRERO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,17,15,13,10,17,17,19,19,12,15,17,23
2012,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,2,0,0,0,0,1,1,1,0
2012,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,0,0,0,0,0
2012,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2012,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,2,2,2,2,3,2,1,2,10,4,5,6
2012,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2012,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,2,1,0,4,4,0,1,2,2,2,0,2
2012,13,HIDALGO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,1,1,2,3,4,2,0,2,7,3,2,0
2012,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,4,0,0,4,0,3,4,1,5,2,1,0
2012,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,3,3,2,4,7,6,9,6,2,7,3,8
2012,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,1,0,1,0,2,0,0,0,1,0
2012,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,2,2,13,1,8,11,9,14,7,3,7,0
2012,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,12,5,5,2,5,8,9,11,5,7,5,7
2012,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",4,2,3,3,10,7,5,7,6,13,6,4
2012,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,35,36,43,57,41,46,33,53,62,81,71,30
2012,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,7,2,4,2,1,5,2,4,2,3,1,1
2012,13,HIDALGO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,29,26,19,18,31,28,21,21,14,44,16,13
2012,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,30,18,10,14,21,6,20,2,1,6,5,1
2012,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,2,5,2,3,8,7,1,2,1,2,2,6
2012,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,3
2012,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,24,24,19,9,19,28,16,17,12,14,8,6
2012,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,2,5,0,2,0,0,0,0
2012,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,395,309,333,264,241,311,274,128,51,72,47,54
2012,14,JALISCO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,46,44,45,37,51,80,38,40,15,11,10,14
2012,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,5,1,2,4,7,5,2,5,6,6,7,10
2012,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,3,5,6,5,5,6,10,12,13,5,5,10
2012,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,2,4,2,3,1,2,0,1,0,4,3,0
2012,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,7,3,2,1,16,31,21,19,14,1,1,0
2012,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,2,7,0,1,3,0,1,5,1,2,2,0
2012,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",20,15,15,19,27,27,21,29,26,29,19,34
2012,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,82,63,72,53,75,92,77,87,84,96,85,76
2012,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,2,0,2,4,7,4,2,1,3,3,0,6
2012,14,JALISCO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,58,50,35,27,37,36,37,43,34,45,45,27
2012,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,1,1,0,4,0,2,1,1,3,4,0
2012,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,1,0,0,0,2,0,0,0,2
2012,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,1,0,0,0,0,0,0,0
2012,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,2,7,5,1,1,3,2,3,2,2,2
2012,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2012,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,1,3,5,3,4,2,1,3,4,3,5,3
2012,15,MEXICO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,2,8,3,11,6,8,5,7,2,5,3,6
2012,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,11,9,8,16,15,6,2,6,9,9,7,8
2012,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,5,3,9,10,20,19,7,15,14,10,17,13
2012,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,5,3,5,5,3,1,0,1,4,1,0,0
2012,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,4,6,9,3,17,22,45,310,16,27,24,23
2012,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,2,1,3,2,3,3,3,5,2,3,0,1
2012,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",9,9,9,4,5,13,5,7,14,13,19,4
2012,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,130,144,116,108,127,125,108,109,174,171,200,123
2012,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,2,2,1,7,5,1,1,4,1,2,0,1
2012,15,MEXICO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,48,68,59,56,65,78,69,51,48,47,58,32
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,9,23,34,7,20,25,10,12,12,19,7,8
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,2,2,0,0,0,6,3,0,0,2,0,0
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,1,0,0,0,3,1,0,3,1,0,2,0
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,3,13,6,4,10,5,3,2,2,3,5,1
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,1,1,0,0,0,0,0,0,0,0,0
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,64,74,70,74,98,85,40,23,18,22,19,23
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,3,6,10,7,19,10,5,10,6,8,3,5
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,6,4,9,16,17,27,14,26,20,13,15,14
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,2,8,12,11,9,6,8,6,8,13,4,4
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,0,2,0,1,2,3,4,0,1,0,0
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,4,6,2,1,15,3,2,8,2,2,2,0
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,1,0,0,2,0,0,0,2,0,0
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",4,15,4,4,0,4,5,2,3,9,7,5
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,33,25,22,27,34,48,24,29,23,39,31,31
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,2,2,2,1,1,2,10,6,10,24,16,11
2012,16,MICHOACAN,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,12,8,20,25,20,33,28,22,16,30,21,13
2012,17,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,1,0,0,0,0,0,0,0,1,0
2012,17,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,1,1,0,0,0,0,0,0,0,0
2012,17,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2012,17,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,3,4,2,2,7,1,1,0,0,0,0,0
2012,17,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2012,17,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,16,15,7,6,4,1,0,3,4,2,0,0
2012,17,MORELOS,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,6,3,1,4,0,4,0,1,0,1,1,0
2012,17,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,3,4,5,5,6,12,1,7,10,16,4,12
2012,17,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,1,2,3,2,4,6,3,1,2,2,2,2
2012,17,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,1,0,2,0,0,0,0,1,0,0
2012,17,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,3,1,0,2,8,17,4,7,0,2,3,0
2012,17,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,1,1,0,1,0,1,1,1,0,0,1
2012,17,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",4,6,4,3,3,5,10,2,4,9,1,3
2012,17,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,7,19,13,27,19,20,12,22,16,10,8,11
2012,17,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,3,1,0,1,0,1,0,0,1,0
2012,17,MORELOS,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,13,6,9,6,19,13,7,15,17,17,6,11
2012,18,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,1,1,1,0,1,1,0,1,1,3,0,0
2012,18,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,0,0,0,0,0
2012,18,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2012,18,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,5,14,0,0,0,1,1,2,2,3,4,0
2012,18,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2012,18,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,3,3,7,5,9,2,0,2,1,1,0,1
2012,18,NAYARIT,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,3,5,4,1,2,1,1,2,0,0,0,0
2012,18,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,2,3,3,5,3,4,3,5,2,4,2,5
2012,18,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,1,1,3,2,2,7,4,11,7,2,2,3
2012,18,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,0,0,1,4,1,0,7,1,1,2,1
2012,18,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,1,0,0,1,7,7,7,17,0,0,0,0
2012,18,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,4,1,0,0,0,0,0,0
2012,18,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",1,3,4,1,1,2,2,3,1,5,3,3
2012,18,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,12,7,14,11,19,13,4,11,11,10,9,7
2012,18,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,1,1,0,0,0,1,0,0,0,0
2012,18,NAYARIT,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,16,17,20,14,31,17,27,12,15,15,10,15
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,4,0,1,3,0,0,0,0,1,0,0,0
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,1,0,1,0,2,0,0,0,3,1
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,3,19,42,37,41,45,43,21,4,5,6,1
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,1,0,1,0,0,0
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,107,69,70,100,92,70,58,56,28,36,34,25
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,1,6,0,1,0,0,2,1,1,0,1,0
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,25,42,41,24,27,41,49,28,18,13,19,11
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,4,1,3,1,2,3,3,2,0,0,1,1
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,2,1,1,2,2,2,0,0,1,0,1,1
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,2,1,2,0,5,7,15,1,2,2,0,0
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,3,0,0,0,1,0,0,2,3,1
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,6,4,2,12,5,7,3,6,3,5,2
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,32,34,30,22,36,38,38,50,30,46,31,22
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,3,2,3,1,16,15,1,0,1,0,1,1
2012,19,NUEVO LEON,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,11,6,6,6,19,31,11,5,24,9,12,1
2012,20,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,3,0,0,0,3,1,2,1,0,0,1
2012,20,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,3,5,4,8,4,4,9,5,3,1,3,9
2012,20,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,1,0,0,0,0,1,0,0
2012,20,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,2,4,6,5,6,12,8,13,4,3,5,3
2012,20,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,8,6,12,13,10,7,19,11,4,1,1,0
2012,20,OAXACA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,5,10,6,5,8,5,14,10,10,6,5,5
2012,20,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,10,13,8,4,4,6,5,2,7,17,5,3
2012,20,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,9,12,8,7,10,16,22,21,15,12,7,8
2012,20,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,1,0,4,0,0,0,0,0,0,0,0
2012,20,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,2,1,4,1,6,18,9,2,5,2,6,0
2012,20,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,3,1,1,1,2,0,1,2,3,3,0,0
2012,20,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",1,3,17,10,3,1,3,5,5,7,5,2
2012,20,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,14,14,18,10,18,24,29,23,25,25,22,27
2012,20,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,2,2,4,7,8,4,3,3,3,7,10
2012,20,OAXACA,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,15,12,12,11,18,19,22,19,22,17,20,7
2012,21,PUEBLA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,0,0,0,0,0,0,1
2012,21,PUEBLA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,1,1,1,1,2,0,0,0,2,0,1,0
2012,21,PUEBLA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2012,21,PUEBLA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,2,0,3,1,1,2,2,3,4,1,1,1
2012,21,PUEBLA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,1,0,0
2012,21,PUEBLA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,26,16,19,10,35,20,26,19,7,4,1,1
2012,21,PUEBLA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,1,0,2,4,0,1,4,1,3,1,1,0
2012,21,PUEBLA,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,9,1,6,5,0,3,1,4,5,4,2,5
2012,21,PUEBLA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,2,6,6,6,4,3,3,2,2,3,3,3
2012,21,PUEBLA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,4,0,0,2,0,0,0,1,0,0,0,0
2012,21,PUEBLA,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,4,3,5,6,23,20,53,20,2,3,2,2
2012,21,PUEBLA,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,2,0,0,3,1,2,0,0,1,0,0,1
2012,21,PUEBLA,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",5,5,9,5,9,8,5,3,7,5,8,3
2012,21,PUEBLA,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,25,34,36,49,40,30,37,32,37,27,42,38
2012,21,PUEBLA,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,2,2,3,3,0,0,0,1,1,2,0,0
2012,21,PUEBLA,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,6,15,13,14,14,12,17,13,15,24,19,10
2012,22,QUERETARO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,0,0,0,2,0,0,1
2012,22,QUERETARO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,2,1,0,4,2,0
2012,22,QUERETARO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2012,22,QUERETARO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,1,1,1,0,0,0,0,0,3
2012,22,QUERETARO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,1
2012,22,QUERETARO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,1,1,0,3,4,4,1,3,3,2,1,4
2012,22,QUERETARO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,1,2,2,6,6,1,0,4,4,0,1,0
2012,22,QUERETARO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,3,3,5,7,6,4,2,8,1,3,3,8
2012,22,QUERETARO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,3,2,2,2,1,0,2,3,8,3,1,0
2012,22,QUERETARO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,0,0,2,0,0,1,0,0,0,0
2012,22,QUERETARO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,4,8,2,0,0,0,0,0
2012,22,QUERETARO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,1,1,0,3,0,0,0,1,0,1,0
2012,22,QUERETARO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",8,11,7,7,7,10,4,6,4,3,6,7
2012,22,QUERETARO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,11,11,7,14,27,26,30,30,13,13,15,19
